yearweekofyear,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases2
200242,0.1992714,0.1592429,0.2581286,0.2277143,21.96,25.147142857000006,26.56428571400005,22.435714286000007,35.650000000000034,18.950000000000045,40.7,86.9985714286,10.6571428571,28.0,11.6333333333,34.2,22.0,4.5,31
200243,0.2278714,0.21445709999999998,0.2997714,0.2229429,48.94,24.181428571000026,25.0,21.81142857100002,31.350000000000023,19.350000000000023,35.4,87.71714285709999,8.5,27.95,10.3,36.0,21.8,167.8,25
200244,0.3290857,0.2862143,0.2940571,0.31592859999999995,89.77,25.368571429000042,27.092857143000003,23.75,34.150000000000034,21.75,39.7,91.94428571430001,9.02857142857,27.84888888887778,10.827777777774445,34.1,22.5,34.1,28
200245,0.3071429,0.27695,0.2879286,0.3642857,95.47,24.387142857000015,25.50714285700002,23.487142857000038,33.35000000000002,20.75,124.2,95.2857142857,6.514285714290001,28.3,11.0,33.8,22.6,63.9,26
200246,0.2368333,0.2021571,0.20951430000000001,0.1620286,91.36,24.01571428599999,24.871428571000024,23.172857142999987,33.450000000000045,20.75,91.33,96.04714285709998,5.47142857143,27.6,10.7,33.6,21.4,212.6,18
200247,0.2506143,0.27913330000000003,0.2156333,0.2982667,61.69,24.225714286000027,25.678571429000044,23.631428571000015,32.75,21.25,85.8,96.84,7.4,27.35,8.9,33.5,21.7,77.0,27
200248,0.31092859999999994,0.28522859999999994,0.29072859999999995,0.2563286,60.15,25.200000000000045,26.742857143000037,23.922857142999987,36.35000000000002,18.850000000000023,56.92,93.3957142857,10.3857142857,28.1,10.55,34.0,22.0,17.2,11
200249,0.3008,0.2528,0.3449571,0.34832859999999993,49.69,25.174285714000064,26.50714285700002,23.335714285999984,33.650000000000034,21.150000000000034,49.2,90.66285714290001,8.0,28.5,9.75,33.7,22.9,46.0,38
200250,0.26802859999999995,0.14242860000000002,0.2886714,0.1850714,35.02,24.734285714000066,25.80000000000001,23.24000000000001,34.25,21.05000000000001,30.89,92.61428571430001,7.92857142857,27.65,9.45,34.0,22.9,57.2,29
200251,0.2542286,0.18391429999999998,0.2707143,0.2090286,25.73,24.668571429000053,25.907142857000053,23.477142857000047,32.85000000000002,21.650000000000034,24.3,93.8457142857,6.8571428571399995,27.98,8.72,34.0,23.3,24.0,21
200252,0.1194,0.1364,0.1718286,0.18958570000000002,151.73,24.722857143,26.021428571,23.480000000000018,32.55000000000001,20.650000000000034,54.7,93.40857142860001,8.0,27.975,10.65,33.8,21.9,137.9,11
200301,0.3234143,0.3004143,0.32918569999999997,0.31842859999999995,46.91,26.225714286000027,27.671428571000035,22.72142857099999,35.450000000000045,19.950000000000045,28.3,84.06,12.1,28.45,9.95,34.4,22.4,92.9,10
200302,0.4884,0.4024429,0.4149286,0.4697,11.77,24.53428571400002,26.021428571,22.79428571400001,35.450000000000045,18.350000000000023,33.6,91.56,8.42857142857,28.9333333333,10.2,35.0,22.1,35.1,5
200303,0.303,0.16946670000000003,0.2915429,0.3012857,60.46,23.77000000000004,25.464285714000027,22.75142857100002,32.05000000000001,20.25,27.9,94.3742857143,7.74285714286,28.0,9.5,33.3,22.5,164.4,6
200304,0.2249571,0.2602714,0.20692860000000002,0.2895,84.05,24.975714286000027,26.414285714000016,21.851428570999985,34.55000000000001,18.450000000000045,8.8,84.46,10.2714285714,28.4,10.6,34.2,23.0,67.1,2
200305,0.1660286,0.1406286,0.19138570000000002,0.1834429,35.05,26.337142857000003,27.092857143000003,20.862857143000042,36.85000000000002,19.350000000000023,6.26,74.8842857143,11.771428571400001,28.6,12.0,35.4,22.5,7.9,1
200306,0.19145,0.08642857,0.1368,0.15671429999999997,56.36,24.06857142900003,25.25,23.06857142900003,31.75,18.850000000000023,170.6,94.55285714290001,7.45714285714,26.6,7.0,33.8,22.4,41.9,2
200307,0.3137143,0.22841430000000001,0.2521143,0.28647140000000004,70.63,23.435714286000007,24.521428571,22.370000000000005,29.75,20.05000000000001,38.7,94.3542857143,6.02857142857,26.75,8.35,33.2,22.4,55.9,2
200308,0.1262571,0.13551429999999998,0.10365710000000002,0.13371429999999998,25.03,25.417142857000044,26.950000000000045,23.242857143000037,35.450000000000045,19.350000000000023,41.1,89.97428571430001,10.885714285699999,27.767037037033337,10.72,32.4,23.3,121.9,3
200309,0.2976,0.23663330000000002,0.22915,0.2072833,132.2,26.200000000000045,27.36428571400006,23.260000000000048,35.450000000000045,21.25,53.6,86.0128571429,9.114285714289998,29.4,11.2,35.0,22.9,0.0,5
200310,0.1695286,0.13895710000000003,0.2340571,0.1851429,63.71,24.35857142900005,25.742857143000037,22.792857142999992,33.450000000000045,21.150000000000034,134.46,92.4685714286,7.9,27.95,9.1,32.9,22.9,5.0,1
200311,0.2,0.19028570000000003,0.1589429,0.1636286,47.97,23.53000000000003,24.485714286000018,22.791428570999983,32.75,19.25,186.8,96.1714285714,6.24285714286,26.7,7.5,32.0,22.1,98.4,4
200312,0.2142143,0.2251571,0.2191714,0.2485,109.04,24.742857143000037,26.021428571,23.48285714299999,35.75,20.25,362.03,93.62857142860001,8.34285714286,27.6,9.9,33.5,22.7,61.9,2
200313,0.1475286,0.2694571,0.1268571,0.2059143,93.61,25.494285714000057,27.242857143000037,23.668571429000053,34.950000000000045,21.150000000000034,44.5,91.5942857143,9.47142857143,30.8,15.8,42.2,21.8,75.9,4
200314,0.2482,0.26277140000000004,0.2065,0.2886857,89.38,24.927142857000035,26.492857143000037,23.492857143000037,34.35000000000002,19.75,44.72,93.0142857143,9.34285714286,28.26,9.96,34.2,22.6,75.0,0
200315,0.2052429,0.1842,0.1931286,0.2087857,78.59,24.932857143000035,25.821428571000013,24.208571429000017,32.75,20.75,86.23,96.27,7.02857142857,28.175,9.675,34.5,22.9,79.0,0
200316,0.26682859999999997,0.2182286,0.1998714,0.2621429,51.14,23.59714285700005,24.371428571000024,22.840000000000032,30.850000000000023,20.05000000000001,43.85,95.99285714290001,4.75714285714,27.72,8.48,34.2,22.4,49.0,0
200317,0.32344290000000003,0.2531714,0.28522859999999994,0.2931,77.34,24.842857143000003,26.32857142900002,23.351428570999985,33.150000000000034,20.25,56.6,92.54714285709998,8.385714285710002,28.2,10.45,33.9,21.8,82.9,0
200318,0.4350571,0.3769143,0.2636143,0.3348429,65.43,23.541428570999983,24.435714286000007,23.010000000000048,31.350000000000023,20.850000000000023,247.6,97.27714285709999,5.08571428571,27.2,8.333333333330001,32.9,22.7,105.9,1
200319,0.1994286,0.1501,0.1834667,0.1477,138.05,23.30428571400006,24.81428571400005,22.55428571400006,32.05000000000001,19.75,59.5,96.14,7.15714285714,28.35,9.316666666669999,33.6,23.4,69.0,1
200320,0.2454286,0.1847,0.2614571,0.2688857,84.16,21.77285714300001,22.092857143000003,21.417142857000044,28.350000000000023,16.950000000000045,95.3,98.13285714290001,4.77142857143,27.0,8.8,32.5,22.0,246.2,1
200321,0.1892571,0.16695,0.1843,0.17074289999999998,23.7,22.728571429000056,23.685714286000007,21.885714285999995,30.950000000000045,18.450000000000045,34.56,95.8542857143,6.75714285714,27.4666666667,8.9,32.5,22.3,145.8,1
200322,0.24114290000000002,0.1987,0.2537286,0.2544571,166.52,24.498571429000037,25.821428571000013,22.930000000000007,32.950000000000045,20.150000000000034,113.8,92.46142857139999,9.31428571429,27.7,8.72,35.0,22.4,187.9,1
200323,0.2369571,0.1213143,0.1923143,0.2074,70.25,23.441428571000017,24.607142857000042,22.977142857000047,30.75,21.05000000000001,40.7,97.61714285709999,5.514285714290001,27.2,8.15,33.4,22.4,72.1,2
200324,0.3135857,0.3539833,0.2658571,0.2809143,98.72,23.687142857000026,24.657142857000053,22.967142857000056,30.25,19.650000000000034,61.8,96.22285714290001,7.07142857143,27.7,9.575,33.2,21.6,107.0,3
200325,0.3237,0.2755,0.3547571,0.2723143,47.15,22.85857142900005,23.607142857000042,20.82857142900002,31.75,17.850000000000023,5.56,90.04857142860001,8.91428571429,27.525,10.725,33.5,21.8,40.4,4
200326,0.1882571,0.2322667,0.1737714,0.1928,88.88,22.237142857000038,23.207142857000008,21.392857143000015,30.55000000000001,18.650000000000034,38.1,95.5757142857,6.54285714286,26.95,9.45,32.7,21.9,93.5,6
200327,0.2618143,0.1715857,0.3099429,0.2584286,61.09,21.978571429000056,22.842857143000003,20.887142857000015,32.35000000000002,18.55000000000001,42.5,94.1271428571,6.5,25.866666666700002,7.5,33.8,21.7,79.3,2
200328,0.1802714,0.1629714,0.1541286,0.1611,53.58,23.792857142999992,25.157142857000053,21.004285714000048,34.150000000000034,18.25,13.55,86.6557142857,10.1,27.075,10.875,33.2,20.7,1.5,2
200329,0.1935714,0.16885,0.15908570000000002,0.2314714,65.2,23.640000000000043,25.021428571,20.492857143000037,33.450000000000045,14.150000000000034,27.06,85.6114285714,12.0,27.6666666667,10.833333333299999,33.4,17.4,23.8,5
200330,0.2858143,0.1630714,0.28802859999999997,0.2774571,2.64,23.335714285999984,24.892857143000015,18.700000000000045,32.25,16.05000000000001,6.39,77.80428571430001,11.4285714286,26.4666666667,10.366666666699999,32.1,18.0,9.9,1
200331,0.2077857,0.15621429999999997,0.1743286,0.2188143,24.64,23.672857142999987,25.207142857000008,20.03428571400002,33.75,18.05000000000001,12.0,82.27,10.314285714299999,27.225,9.9,32.4,21.3,69.1,1
200332,0.2443714,0.1746429,0.2174143,0.2323,89.28,24.50857142900003,25.400000000000034,19.895714285999986,35.05000000000001,17.650000000000034,6.5,77.8614285714,12.642857142899999,27.85,11.2,34.2,21.3,117.0,0
200333,0.2471143,0.17111429999999997,0.2337429,0.2638,52.47,24.188571429000035,25.121428571000024,20.968571429000065,33.85000000000002,18.150000000000034,21.0,83.9271428571,10.6571428571,27.4,10.05,34.4,21.7,79.0,0
200334,0.42524290000000003,0.3624833,0.3566143,0.38552859999999994,45.38,24.21571428599998,25.707142857000008,20.361428571000033,34.950000000000045,18.850000000000023,35.1,81.9428571429,10.0571428571,27.75,11.9,34.0,20.0,18.3,0
200335,0.2495857,0.2122,0.2508143,0.2652143,29.51,24.725714286000027,26.521428571,21.782857143,33.450000000000045,18.05000000000001,18.03,85.7257142857,10.885714285699999,28.0,12.1,34.4,21.4,95.7,0
200336,0.3417,0.2863143,0.2101857,0.2659857,8.84,24.23142857099998,25.292857142999992,17.82000000000005,36.35000000000002,15.950000000000045,33.5,70.9285714286,12.771428571400001,26.65,11.9,33.9,18.5,0.8,2
200337,0.2232286,0.2028714,0.19525710000000002,0.2701857,36.42,25.681428571000026,27.042857142999992,20.777142857000058,37.05000000000001,18.850000000000023,6.0,76.5328571429,12.671428571400002,27.8333333333,12.3,34.3,21.0,53.1,0
200338,0.3644857,0.2609857,0.3164571,0.3851571,55.73,23.79857142900005,24.55714285700003,20.53428571400002,37.450000000000045,15.050000000000011,115.2,85.03,10.7571428571,27.8,11.6,35.3,16.8,92.3,3
200339,0.4011857,0.3545167,0.32767140000000006,0.3920429,100.55,24.994285714000057,26.142857143000015,22.587142857000003,34.75,19.850000000000023,53.36,88.11714285709999,9.47142857143,28.0333333333,10.633333333300001,34.7,21.8,27.2,0
200340,0.2535,0.2371143,0.2290286,0.2321714,74.6,26.207142857000008,27.55000000000001,22.678571429000044,37.450000000000045,19.75,253.3,83.6828571429,11.6,28.575,12.175,35.5,21.8,34.5,0
200341,0.1760286,0.19638329999999998,0.2257571,0.23492860000000002,38.3,24.76571428599999,26.735714286000018,23.162857142999997,35.85000000000002,19.350000000000023,42.5,92.16571428569999,11.2,27.2,9.35,35.7,22.3,138.2,0
200342,0.2758286,0.22884290000000002,0.2752,0.2871143,44.16,25.01285714300002,26.200000000000045,23.05142857100003,32.450000000000045,20.650000000000034,34.6,90.34285714290002,8.52857142857,28.3,10.65,34.4,22.9,36.0,2
200343,0.4750143,0.3795,0.4249429,0.4324429,39.52,25.80714285700003,27.52857142900001,23.07428571400004,38.05000000000001,21.450000000000045,41.2,87.37,9.95714285714,27.975,10.475,34.5,20.7,32.1,2
200344,0.13451429999999998,0.1314714,0.11535710000000002,0.12127139999999999,32.47,26.891428571000006,27.692857143000026,22.145714285999986,36.950000000000045,19.150000000000034,6.1,77.7842857143,12.0857142857,28.7333333333,11.1333333333,35.5,22.8,56.4,3
200345,0.3946571,0.3269571,0.3912143,0.4190429,105.14,24.985714286000018,26.80714285700003,22.590000000000032,37.650000000000034,19.150000000000034,85.3,88.48,9.42857142857,27.6,9.566666666669999,34.0,21.9,139.7,3
200346,0.3176857,0.3246,0.2498,0.3244714,31.08,25.217142857000056,27.021428571,22.49571428600001,35.25,17.75,36.4,86.7557142857,10.6285714286,28.5,10.85,35.5,20.8,79.0,3
200347,0.2636429,0.2816571,0.2466667,0.3012571,123.63,25.531428570999992,26.957142857000008,23.575714285999993,33.85000000000002,21.650000000000034,40.8,90.88285714290001,9.04285714286,27.9,10.55,36.0,22.4,284.4,1
200348,0.2749,0.2452,0.3094571,0.29532859999999994,81.27,26.07285714300002,26.457142857000008,23.379999999999995,35.35000000000002,21.150000000000034,51.4,86.9957142857,9.07142857143,28.3,10.233333333300001,34.7,22.0,26.2,2
200349,0.4003429,0.3180571,0.32877140000000005,0.3696429,72.23,25.165714286000025,26.585714285999984,22.985714286000018,36.25,20.350000000000023,77.83,89.2071428571,9.7,28.7666666667,10.1666666667,35.1,22.0,138.0,3
200350,0.35862859999999996,0.24435,0.3519,0.3588,108.62,25.53571428600003,27.100000000000023,24.188571429000035,33.25,21.650000000000034,178.89,93.23142857139999,8.27142857143,28.4,11.7,34.2,22.5,47.4,6
200351,0.19266670000000002,0.2244,0.1361143,0.13631429999999997,64.95,25.01857142900002,26.392857143000015,23.701428571000008,35.35000000000002,20.950000000000045,65.04,93.91714285709999,8.34285714286,28.3,10.45,34.8,22.1,66.8,5
200352,0.2850778,0.23065560000000002,0.26764440000000006,0.26477779999999995,49.42,23.147142857000006,23.900000000000034,22.532857143,29.450000000000045,21.150000000000034,82.68,96.93714285709999,4.18571428571,27.3,9.6,33.1,22.3,185.7,1
200401,0.20257139999999998,0.19896670000000002,0.2445571,0.18795710000000002,51.561249999999994,25.26160714300005,26.424107142750017,22.378571428625037,34.02499999999998,19.950000000000102,49.78874999999999,86.57999999998748,9.53750000000625,27.95833333332857,10.189285714285715,33.95,21.8375,75.91666666666667,4
200402,0.24941999999999998,0.30885,0.2086286,0.25901430000000003,78.53,24.28714285700005,25.592857143000003,23.487142857000038,30.850000000000023,21.75,55.3,95.7942857143,6.2,27.4333333333,8.666666666669999,34.2,22.4,137.2,5
200403,0.32786,0.29844,0.30672,0.34024,63.47,24.602857142999994,25.80714285700003,23.870000000000005,33.05000000000001,21.350000000000023,62.5,96.12857142860001,6.82857142857,28.7,9.9,34.1,23.1,68.1,8
200404,0.3205857,0.33652859999999996,0.2566,0.3441143,29.23,26.470000000000027,27.678571429000044,22.74000000000001,35.150000000000034,20.450000000000045,19.4,82.4671428571,11.228571428599999,28.7333333333,11.4,34.6,21.8,20.1,5
200405,0.2330143,0.2351857,0.1964857,0.2055429,4.65,27.75,29.0,19.682857143000035,36.55000000000001,20.05000000000001,1.6,65.2842857143,13.642857142899999,28.925,12.125,35.6,22.3,0.0,2
200406,0.12354289999999998,0.0993,0.11285710000000002,0.1172,13.2,26.75285714300003,28.22142857099999,20.838571429000012,36.650000000000034,20.05000000000001,9.0,72.9271428571,14.0857142857,29.2,13.525,36.4,20.6,24.1,3
200407,0.2787429,0.2987571,0.3127143,0.30482859999999995,24.83,25.120000000000005,26.400000000000034,22.49000000000001,34.05000000000001,21.650000000000034,33.46,86.7657142857,8.5,27.925,9.5,33.3,22.8,13.4,3
200408,0.2366286,0.1670429,0.1970286,0.2225143,39.06,24.931428571000026,26.600000000000023,22.492857143000037,36.950000000000045,19.450000000000045,34.5,87.7185714286,9.72857142857,26.6,8.1,35.5,22.0,8.6,1
200409,0.3190571,0.3352333,0.2176286,0.3000286,125.04,24.73285714299999,26.28571428600003,23.198571429000026,34.85000000000002,21.150000000000034,83.27,93.0128571429,7.814285714289999,27.4666666667,10.133333333300001,34.4,20.6,18.9,6
200410,0.2094714,0.20865709999999998,0.1715,0.1935714,52.08,24.831428571000004,26.27857142900001,23.30571428600001,34.950000000000045,20.05000000000001,49.36,92.5614285714,9.08571428571,28.4,11.3,34.5,22.3,79.0,4
200411,0.3076833,0.2140167,0.33865,0.3110429,80.33,23.627142857000024,24.371428571000024,22.918571429000053,31.25,20.350000000000023,76.75,96.28857142860001,5.24285714286,28.0,11.0,33.5,22.5,24.1,1
200412,0.3859857,0.4247833,0.3514143,0.34652859999999996,137.83,24.737142857000038,26.385714285999995,23.47142857099999,32.35000000000002,19.75,75.16,93.62857142860001,9.78571428571,28.3,9.5,34.3,21.7,187.2,2
200413,0.30628330000000004,0.19872,0.02988,0.29015,120.1,24.162857142999997,25.05000000000001,23.457142857000008,30.350000000000023,20.850000000000023,76.2,96.23857142860001,5.71428571429,28.65,9.3,34.0,23.6,142.6,3
200414,0.136,0.138,0.1862333,0.1294333,101.22,24.05285714300004,25.11428571400006,23.665714286000025,30.75,20.650000000000034,88.9,97.9414285714,5.21428571429,28.0666666667,9.1,33.9,22.7,2.0,1
200415,0.3592143,0.3348429,0.2791571,0.3612714,47.26,24.662857142999997,25.82857142900002,24.02571428599998,32.450000000000045,21.05000000000001,135.4,96.4985714286,6.27142857143,27.65,9.5,33.1,22.3,4.0,8
200416,0.2441857,0.19582860000000002,0.1747,0.1882286,61.8,25.06714285700002,26.5,23.487142857000038,35.25,19.75,54.89,92.32,8.985714285710001,28.0333333333,10.366666666699999,33.6,21.7,36.9,4
200417,0.3742857,0.3308,0.2340333,0.25494290000000003,113.62,24.629999999999995,25.36428571400006,23.621428571000024,30.850000000000023,20.75,90.3,94.78857142860001,6.0,28.0,10.65,34.5,22.5,39.6,6
200418,0.27884000000000003,0.16376670000000002,0.19118329999999997,0.32662859999999994,65.82,23.977142857000047,24.678571429000044,23.55857142900004,30.350000000000023,20.450000000000045,133.17,97.8085714286,5.02857142857,27.5333333333,8.666666666669999,32.9,22.6,148.5,7
200419,0.1575667,0.12154289999999998,0.19041429999999998,0.12253330000000001,83.93,24.648571429000015,25.978571429000056,23.685714286000007,32.75,19.950000000000045,56.52,95.1157142857,8.71428571429,27.2333333333,9.933333333330001,33.3,22.0,97.0,5
200420,0.1716667,0.1522333,0.15983329999999998,0.1769,34.81,23.26428571400004,24.06428571400005,22.120000000000005,30.25,19.450000000000045,45.5,93.8971428571,5.77142857143,27.3,8.4,33.0,19.5,91.8,8
200421,0.2254667,0.18515,0.1942,0.2483167,173.45,24.452857143000017,26.02857142900001,22.670000000000016,35.05000000000001,18.850000000000023,83.0,91.6271428571,9.1,26.65,7.4,34.2,22.5,296.9,6
200422,0.1903143,0.07784286,0.1931714,0.1023286,35.43,24.155714286000034,25.178571429000044,22.80857142900004,33.25,18.55000000000001,42.6,93.5757142857,9.62857142857,26.726041666662496,10.084791666666252,33.3,20.5,28.2,5
200423,0.1073,0.1170667,0.1967857,0.1106143,88.62,23.617142857000033,24.671428571000035,22.54714285700004,30.950000000000045,19.650000000000034,36.63,94.69285714290001,8.18571428571,27.5,9.5,32.8,19.8,203.0,6
200424,0.2378429,0.2350833,0.16695710000000002,0.2119714,85.28,22.424285714000064,23.100000000000023,21.840000000000032,26.850000000000023,19.850000000000023,51.89,96.8757142857,5.04285714286,26.8,8.566666666669999,32.0,20.9,87.9,6
200425,0.3329571,0.191,0.2340429,0.3255143,94.52,23.05428571400006,24.171428571000035,21.55571428600001,32.85000000000002,18.950000000000045,24.5,92.37142857139999,7.785714285710001,25.9,8.4,33.3,21.5,43.2,13
200426,0.2392333,0.15354289999999998,0.13282860000000002,0.1970429,32.95,22.484285714000066,23.664285714000016,20.710000000000036,31.05000000000001,16.650000000000034,25.9,90.44714285709999,8.4,25.075,9.075,32.1,18.6,98.5,2
200427,0.2572143,0.32492859999999996,0.1978,0.19675710000000002,46.39,23.00142857100002,24.435714286000007,21.891428571000006,31.25,18.650000000000034,50.7,94.6685714286,8.45714285714,25.9,8.15,30.9,21.1,170.1,10
200428,0.3175571,0.3013857,0.27937140000000005,0.33554290000000003,83.94,23.467142857000056,24.935714286000007,21.664285714000016,31.950000000000045,18.650000000000034,18.67,90.9057142857,9.485714285710001,26.55,8.85,32.0,21.8,43.2,3
200429,0.2328286,0.2737667,0.2338,0.1532429,48.09,24.351428570999985,25.78571428600003,21.208571429000017,33.75,18.25,24.76,85.1585714286,11.2142857143,26.8,11.7,33.1,20.5,31.0,12
200430,0.2679429,0.2995,0.2177,0.2849857,53.78,23.662857142999997,24.964285714000027,21.84714285700005,31.25,18.650000000000034,25.42,90.92857142860001,10.2,26.3,8.8,32.1,21.9,103.1,7
200431,0.2089,0.1555,0.2203,0.2542571,85.96,22.867142857000033,24.142857143000015,21.321428571000013,32.950000000000045,18.55000000000001,27.62,92.52714285709999,8.84285714286,26.354444444444443,10.841666666666667,32.9,19.4,6.0,6
200432,0.2489,0.2659571,0.21852860000000002,0.2375571,29.82,24.367142857000033,25.81428571400005,19.994285714000057,34.25,17.850000000000023,3.9,79.7185714286,12.1571428571,27.33240740741111,12.008333333333333,34.0,18.3,55.1,5
200433,0.1910714,0.22699999999999998,0.1685286,0.2957,18.44,23.379999999999995,24.485714286000018,19.07285714300002,34.05000000000001,14.950000000000045,4.1,79.2357142857,12.1857142857,27.3885416666625,11.126041666662498,31.3,20.0,0.5,6
200434,0.39312859999999994,0.3286429,0.27677140000000006,0.3885143,23.78,24.670000000000016,26.835714285999984,20.271428571,35.150000000000034,17.05000000000001,7.9,78.4814285714,14.2857142857,27.593125,12.2675,34.81111111111111,21.7,0.5,6
200435,0.3113,0.2609286,0.2330143,0.2997857,42.86,24.992857143000037,26.657142857000053,21.417142857000044,36.950000000000045,17.950000000000045,23.2,83.1728571429,12.5285714286,27.433333333333337,11.774999999999999,32.8,20.4,0.0,6
200436,0.3343571,0.3720286,0.3420143,0.2845857,147.32,24.621428571000024,26.228571429000056,21.838571429000012,34.650000000000034,18.55000000000001,41.89,86.54,11.128571428599999,27.1,9.8,32.0,20.9,195.1,8
200437,0.13026669999999999,0.15128,0.1108143,0.1174857,46.58,25.30714285700003,27.36428571400006,22.96571428599998,35.05000000000001,21.55000000000001,35.7,88.74285714290001,10.285714285700001,27.4,8.7,34.3,23.0,23.2,6
200438,0.2680714,0.21022860000000002,0.22734290000000001,0.32515,36.64,24.571428571000013,25.914285714000016,22.730000000000018,35.75,20.150000000000034,59.5,91.2,8.92857142857,27.1666666667,9.5,33.0,20.4,87.3,9
200439,0.39153330000000003,0.3207286,0.15958570000000002,0.33252859999999995,48.68,25.478571429000056,26.821428571000013,21.23285714299999,36.650000000000034,19.25,6.9,79.5571428571,13.2,28.0,13.5,34.7,18.8,20.1,12
200440,0.2754571,0.2193,0.26125709999999996,0.3283857,85.69,26.02000000000004,27.76428571400004,22.96571428599998,37.450000000000045,20.650000000000034,70.02,84.8071428571,11.6571428571,28.65,13.1,35.5,21.8,40.1,19
200441,0.2614714,0.1862429,0.30572859999999996,0.2577429,52.27,24.418571429000053,25.592857143000003,22.164285714000016,32.35000000000002,19.55000000000001,39.9,88.8257142857,8.82857142857,26.975,10.875,33.0,20.6,27.9,8
200442,0.35232859999999994,0.2841714,0.3764143,0.3553429,65.25,24.907142857000053,26.11428571400006,23.717142857000056,34.05000000000001,20.150000000000034,51.6,94.16,8.35714285714,28.55,11.3,34.5,21.4,120.6,16
200443,0.2538429,0.1996667,0.3036857,0.22355709999999998,35.61,26.27857142900001,27.771428571,23.145714285999986,36.450000000000045,19.650000000000034,23.1,85.0657142857,13.1571428571,27.7,9.55,35.6,22.4,13.0,21
200444,0.29532859999999994,0.2312286,0.2604,0.31977140000000004,74.01,25.291428570999983,26.792857142999992,22.75714285700002,39.150000000000034,19.05000000000001,48.5,87.87,12.3142857143,27.4,10.0,35.8,21.3,89.9,6
200445,0.4148857,0.3245571,0.2727429,0.36567140000000004,91.63,26.354285714000014,27.635714285999995,23.02857142900001,36.05000000000001,21.150000000000034,67.0,84.8271428571,10.6571428571,28.35,12.35,34.9,21.8,101.4,22
200446,0.3466857,0.3154143,0.2708571,0.3742,74.68,24.01857142900002,24.55714285700003,23.334285714000032,31.05000000000001,19.25,53.9,96.3542857143,5.92857142857,27.2,8.9,33.7,22.4,184.2,37
200447,0.2278714,0.1945,0.19091429999999998,0.2095571,74.08,26.26857142900002,28.085714285999984,22.947142857000017,36.150000000000034,20.450000000000045,26.8,84.6114285714,11.642857142899999,28.25,11.0,35.8,22.5,107.4,33
200448,0.2153167,0.1672857,0.2026286,0.2191286,71.98,24.80857142900004,26.05000000000001,23.870000000000005,32.950000000000045,20.450000000000045,56.8,95.2514285714,7.914285714289999,28.0,10.36,35.3,22.6,77.0,18
200449,0.20194289999999998,0.15936670000000003,0.1590429,0.24108569999999999,53.01,26.027142857000058,27.228571429000056,23.29000000000002,36.35000000000002,20.150000000000034,36.83,87.13,10.957142857100001,27.9,11.0,34.1,22.4,64.0,83
200450,0.32342859999999996,0.3095143,0.2758286,0.3359,70.04,24.637142857000015,25.685714286000007,23.424285714000064,32.650000000000034,21.350000000000023,91.0,93.9385714286,6.5,27.9758333333375,10.716875,34.355555555555554,21.8375,9.9,116
200451,0.2611429,0.20331429999999998,0.2437429,0.2363571,49.56,25.55142857100003,26.885714285999995,23.235714286000018,35.35000000000002,20.650000000000034,38.0,88.78,10.214285714299999,28.375,9.65,34.0,22.6,128.3,32
200452,0.3648625,0.3266,0.4031125,0.3162,109.83,25.254285714000048,26.50714285700002,23.972857143,33.150000000000034,21.650000000000034,29.79,93.25285714290001,8.22857142857,27.8,8.5,33.3,22.6,100.8,7
200553,0.2618954875,0.24043282500000002,0.25577787500000004,0.26578745,91.71875,24.771607142749986,25.911607142875027,23.40035714287501,32.337500000000034,21.30000000000001,82.16875,93.24982142857502,7.166071428575,27.606874999999995,9.50875,33.2375,21.9875,97.85000000000001,9
200501,0.3148429,0.1866286,0.3033,0.2704,70.6,25.01285714300002,26.857142857000042,23.56285714300003,34.75,20.350000000000023,61.61,93.0057142857,9.75714285714,28.5,9.1,33.2,23.0,74.9,10
200502,0.3044143,0.3612571,0.3126,0.3156286,93.73,24.51285714300002,25.692857143000026,23.577142857000013,34.450000000000045,18.450000000000045,96.21,95.53,7.22857142857,28.4,10.4,34.2,22.5,232.1,5
200503,0.3459333,0.3118,0.29100000000000004,0.33797140000000003,60.52,26.918571429000053,28.414285714000016,23.430000000000007,35.55000000000001,21.850000000000023,26.7,83.3,11.357142857100001,28.866666666700002,11.166666666700001,35.5,22.5,194.0,8
200504,0.3643667,0.2779143,0.2925571,0.2806857,25.67,26.498571429000037,27.957142857000008,23.781428570999992,34.950000000000045,21.75,42.24,87.31285714290001,9.985714285710001,28.866666666700002,12.066666666700002,35.1,22.1,0.0,7
200505,0.1582286,0.16725,0.15181429999999999,0.1266,88.96,25.911428570999988,27.678571429000044,23.75714285700002,35.25,22.150000000000034,47.3,89.4271428571,9.34285714286,28.525,10.725,35.4,22.2,3.8,8
200506,0.2151857,0.17281429999999998,0.2623,0.22835709999999998,52.61,23.602857142999994,24.542857142999992,22.84571428600003,31.25,21.05000000000001,56.8,95.97714285709999,5.18571428571,27.4666666667,8.73333333333,32.8,21.4,70.4,11
